mol_pred_loaded,mol_true_loaded,mol_cond_loaded,sanitization,inchi_convertible,all_atoms_connected,no_radicals,molecular_formula,molecular_bonds,double_bond_stereochemistry,tetrahedral_chirality,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,non-aromatic_ring_non-flatness,double_bond_flatness,internal_energy,protein-ligand_maximum_distance,minimum_distance_to_protein,minimum_distance_to_organic_cofactors,minimum_distance_to_inorganic_cofactors,minimum_distance_to_waters,volume_overlap_with_protein,volume_overlap_with_organic_cofactors,volume_overlap_with_inorganic_cofactors,volume_overlap_with_waters,rmsd_≤_2å,passes_valence_checks,passes_kekulization,no_radicals_before_sanitization,inchi_crystal_valid,inchi_docked_valid,inchi_crystal,inchi_docked,inchi_overall,inchi_version,hydrogens,net_charge,protons,stereo_sp3,stereo_sp3_inverted,stereo_type,stereochemistry_preserved,number_bonds,shortest_bond_relative_length,longest_bond_relative_length,number_short_outlier_bonds,number_long_outlier_bonds,number_angles,most_extreme_relative_angle,number_outlier_angles,number_noncov_pairs,shortest_noncovalent_relative_distance,number_clashes,number_valid_bonds,number_valid_angles,number_valid_noncov_pairs,number_aromatic_rings_checked,number_aromatic_rings_pass,aromatic_ring_maximum_distance_from_plane,number_non-aromatic_rings_checked,number_non-aromatic_rings_pass,non-aromatic_ring_maximum_distance_from_plane,number_double_bonds_checked,number_double_bonds_pass,double_bond_maximum_distance_from_plane,num_h_added,mol_pred_energy,ensemble_avg_energy,energy_ratio,smallest_distance_protein,num_pairwise_clashes_protein,most_extreme_ligand_atom_id_protein,most_extreme_protein_atom_id_protein,most_extreme_ligand_element_protein,most_extreme_protein_element_protein,most_extreme_ligand_vdw_protein,most_extreme_protein_vdw_protein,most_extreme_sum_radii_protein,most_extreme_distance_protein,most_extreme_sum_radii_scaled_protein,most_extreme_relative_distance_protein,most_extreme_clash_protein,smallest_distance_organic_cofactors,not_too_far_away_organic_cofactors,num_pairwise_clashes_organic_cofactors,most_extreme_ligand_atom_id_organic_cofactors,most_extreme_protein_atom_id_organic_cofactors,most_extreme_ligand_element_organic_cofactors,most_extreme_protein_element_organic_cofactors,most_extreme_ligand_vdw_organic_cofactors,most_extreme_protein_vdw_organic_cofactors,most_extreme_sum_radii_organic_cofactors,most_extreme_distance_organic_cofactors,most_extreme_sum_radii_scaled_organic_cofactors,most_extreme_relative_distance_organic_cofactors,most_extreme_clash_organic_cofactors,smallest_distance_inorganic_cofactors,not_too_far_away_inorganic_cofactors,num_pairwise_clashes_inorganic_cofactors,most_extreme_ligand_atom_id_inorganic_cofactors,most_extreme_protein_atom_id_inorganic_cofactors,most_extreme_ligand_element_inorganic_cofactors,most_extreme_protein_element_inorganic_cofactors,most_extreme_ligand_vdw_inorganic_cofactors,most_extreme_protein_vdw_inorganic_cofactors,most_extreme_sum_radii_inorganic_cofactors,most_extreme_distance_inorganic_cofactors,most_extreme_sum_radii_scaled_inorganic_cofactors,most_extreme_relative_distance_inorganic_cofactors,most_extreme_clash_inorganic_cofactors,smallest_distance_waters,not_too_far_away_waters,num_pairwise_clashes_waters,most_extreme_ligand_atom_id_waters,most_extreme_protein_atom_id_waters,most_extreme_ligand_element_waters,most_extreme_protein_element_waters,most_extreme_ligand_vdw_waters,most_extreme_protein_vdw_waters,most_extreme_sum_radii_waters,most_extreme_distance_waters,most_extreme_sum_radii_scaled_waters,most_extreme_relative_distance_waters,most_extreme_clash_waters,volume_overlap_protein,volume_overlap_organic_cofactors,volume_overlap_inorganic_cofactors,volume_overlap_waters,rmsd,kabsch_rmsd,centroid_distance,mol_id
True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C10H20O3/c1-13-10-7-8(3-2-6-11)4-5-9(10)12/h8-12H,2-7H2,1H3/t8-,9+,10-/m1/s1","InChI=1S/C10H10O3/c1-13-10-7-8(3-2-6-11)4-5-9(10)12/h2-7,12H,1H3/b3-2+",False,True,False,True,True,False,False,False,False,13,0.9937924998313739,1.0083631211882091,0,0,16,1.0042952885015588,0,49,1.013541719846567,0,13,16,49,1,1,3.460726751629978e-05,0,0,,0,0,,10,30.121190653040937,25.883861236368332,1.163705460247133,1.986436724388673,1,8,4776,O,O,1.55,1.55,3.1,1.986436724388673,3.1,0.6407860401253783,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.02839313572542902,,,,44.341861948059524,0.6529462077062327,44.066918680976535,5fxe_1_CIY_1
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C3H11O6P/c4-1-3(5)2-9-10(6,7)8/h3-8,10H,1-2H2/t3-/m0/s1","InChI=1S/C3H7O6P/c4-1-3(5)2-9-10(6,7)8/h4H,1-2H2,(H2,6,7,8)",False,True,False,True,True,False,False,False,False,9,0.9916201082075503,1.0021054192924694,0,0,12,1.0025249229563142,0,24,1.1028959453767715,0,9,12,24,0,0,,0,0,,0,0,,7,12.197441824636803,7.276625154611749,1.6762498500979344,2.4913961828661435,0,9,2629,O,C,1.55,1.7,3.25,2.4913961828661435,3.25,0.7665834408818903,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.040061633281972264,,,,2.0211398944654975,1.110420992759849,1.5381224893031116,2r4e_1_13P_0
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C14H30N6O5S/c15-6(14(23)24)1-2-26-3-7-9(21)10(22)13(25-7)20-5-19-8-11(16)17-4-18-12(8)20/h6-14,17-19,21-24H,1-5,15-16H2/t6-,7+,8-,9+,10+,11-,12+,13+/m0/s1","InChI=1S/C14H20N6O5S/c15-6(14(23)24)1-2-26-3-7-9(21)10(22)13(25-7)20-5-19-8-11(16)17-4-18-12(8)20/h4-7,9-10,13,21-22H,1-3,15H2,(H,23,24)(H2,16,17,18)/t6-,7+,9+,10+,13+/m0/s1",False,True,False,True,True,False,True,True,False,28,0.9874871793577394,1.0081973722016226,0,0,40,1.0075280398715463,0,257,1.0002171406311167,0,28,40,257,1,1,2.0096447126832784e-05,0,0,,0,0,,20,147.33730245406022,81.83811378479196,1.8003506635247015,1.684434177995683,4,25,1444,O,N,1.55,1.6,3.1500000000000004,1.684434177995683,3.1500000000000004,0.5347410088875184,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.052244897959183675,,,,3.5153775307705084,2.0268296238380965,1.2865462868682331,2wr8_1_SAH_1
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4-,5-,6-/m1/s1","InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4-,5-,6-/m1/s1",True,True,True,True,True,True,True,True,True,11,0.9874431318720338,1.0100618486205386,0,0,14,1.006487135490243,0,41,1.0067690532733224,0,11,14,41,0,0,,0,0,,0,0,,14,46.799530993531,23.703844365350992,1.974343497712972,2.0503175705241397,2,3,2112,O,N,1.55,1.6,3.1500000000000004,2.0503175705241397,3.1500000000000004,0.6508944668330602,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.07982485685415965,,,,4.301757294118301,1.4920556321985365,3.874766799891536,2vfu_1_MTL_0
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C12H24ClN3O/c13-11-8-10(6-7-14-11)16-12(17)15-9-4-2-1-3-5-9/h9-12,14-17H,1-8H2/t10-,11+,12+/m0/s1","InChI=1S/C12H10ClN3O/c13-11-8-10(6-7-14-11)16-12(17)15-9-4-2-1-3-5-9/h1-8H,(H2,14,15,16,17)",False,True,False,True,True,False,False,False,False,18,0.9834060963409326,1.0089710345754408,0,0,23,1.0087341832329435,0,95,1.0064937673159933,0,18,23,95,2,2,2.9994220666573757e-05,0,0,,0,0,,10,60.36225009606345,38.71880417543612,1.5589905572124645,2.017320822278891,6,15,881,Cl,O,1.8,1.55,3.35,2.017320822278891,3.35,0.602185320083251,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.10224800580130529,,,,6.163003132927208,1.290794961856531,3.798321026544762,4oal_2_245_0
True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C4H11NO4/c5-2(4(8)9)1-3(6)7/h2-4,6-9H,1,5H2/t2-/m0/s1","InChI=1S/C4H7NO4/c5-2(4(8)9)1-3(6)7/h2H,1,5H2,(H,6,7)(H,8,9)/t2-/m0/s1",False,True,False,True,True,True,True,True,True,8,0.9889659710793448,1.0039401292571029,0,0,10,0.9981650473620615,0,18,1.0230920072254492,0,8,10,18,0,0,,0,0,,0,0,,7,26.845181752711085,7.423027956614363,3.616473211419124,1.916235001245932,3,7,7961,O,O,1.55,1.55,3.1,1.916235001245932,3.1,0.6181403229825587,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.1325136612021858,,,,31.969582426042972,0.9792633703606505,31.91485124647988,3eca_1_ASP_3
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C20H46N10O14P2/c21-14-8-15(24-3-23-14)29(4-25-8)18-11(33)12(43-45(35,36)37)7(42-18)2-40-46(38,39)44-13-10(32)6(1-31)41-19(13)30-5-26-9-16(30)27-20(22)28-17(9)34/h6-20,23-28,31-39,45-46H,1-5,21-22H2/t6-,7-,8+,9+,10-,11-,12-,13-,14-,15-,16+,17-,18-,19-,20+/m1/s1","InChI=1S/C20H26N10O14P2/c21-14-8-15(24-3-23-14)29(4-25-8)18-11(33)12(43-45(35,36)37)7(42-18)2-40-46(38,39)44-13-10(32)6(1-31)41-19(13)30-5-26-9-16(30)27-20(22)28-17(9)34/h3-7,10-13,18-19,31-33H,1-2H2,(H,38,39)(H2,21,23,24)(H2,35,36,37)(H3,22,27,28,34)/t6-,7-,10-,11-,12-,13-,18-,19-/m1/s1",False,True,False,True,True,False,True,True,False,51,0.9918462775574908,1.0078807910028669,0,0,79,1.0126999209379217,0,905,0.8804046459892868,0,51,79,905,2,2,2.4979748574210925e-05,0,0,,0,0,,26,231.9888412635876,154.84662593605938,1.4981846705486657,1.9805446069200257,2,42,1115,O,C,1.55,1.7,3.25,1.9805446069200257,3.25,0.6093983405907771,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.019022000192141415,,,,17.598886601893437,3.9313836133503313,16.022695461798413,6ea9_1_9BG_0
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C20H46N10O14P2/c21-14-8-15(24-3-23-14)29(4-25-8)18-11(33)12(43-45(35,36)37)7(42-18)2-40-46(38,39)44-13-10(32)6(1-31)41-19(13)30-5-26-9-16(30)27-20(22)28-17(9)34/h6-20,23-28,31-39,45-46H,1-5,21-22H2/t6-,7-,8-,9-,10-,11-,12-,13-,14-,15-,16+,17-,18-,19-,20+/m1/s1","InChI=1S/C20H26N10O14P2/c21-14-8-15(24-3-23-14)29(4-25-8)18-11(33)12(43-45(35,36)37)7(42-18)2-40-46(38,39)44-13-10(32)6(1-31)41-19(13)30-5-26-9-16(30)27-20(22)28-17(9)34/h3-7,10-13,18-19,31-33H,1-2H2,(H,38,39)(H2,21,23,24)(H2,35,36,37)(H3,22,27,28,34)/t6-,7-,10-,11-,12-,13-,18-,19-/m1/s1",False,True,False,True,True,False,True,True,False,51,0.9918679184656346,1.0078426505168705,0,0,79,1.0127048323764885,0,905,0.7824214067569207,0,51,79,905,2,2,2.448262353343944e-05,0,0,,0,0,,26,338.5198037866743,154.84662593605938,2.1861619634286305,0.8921656404502475,31,1,1223,C,C,1.7,1.7,3.4,0.9138303124760095,3.4,0.2687736213164734,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.11842737671825435,,,,32.40658877335984,2.558501852425778,30.947297187586752,6xb3_3_9BG_1
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C11H22N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h7-11,13-15H,1-6,12H2/t7-,8-,9-,10+/m0/s1","InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1",False,True,False,True,True,False,True,True,False,16,0.9963912445227391,0.9970413478420269,0,0,22,1.0015864701757105,0,67,0.9808960585192816,0,16,22,67,1,1,1.6211628695250724e-05,0,0,,0,0,,12,73.37244450168662,56.122061142229214,1.3073725912478524,1.7362698926146285,4,10,1312,C,N,1.7,1.6,3.3,1.7362698926146285,3.3,0.5261423917014026,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.10297029702970296,,,,11.788449468526384,1.4494235347323452,10.88271212635691,2zcz_2_TRP_3
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5+,6-/m1/s1","InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5+,6-/m1/s1",True,True,True,True,True,True,True,True,True,12,0.9930988527577492,1.002520493395528,0,0,17,1.0000829807245442,0,37,1.0621305521516597,0,12,17,37,0,0,,5,5,0.3270479496179942,0,0,,12,53.84425251372581,30.106522207139996,1.7884580671013615,1.2154205198201948,6,11,972,O,O,1.55,1.55,3.1,1.2154205198201948,3.1,0.3920711354258693,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.14816124469589817,,,,18.448780857304186,1.0472698667492764,18.375470430820496,5ida_1_BMA_0
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,"InChI=1S/C15H34N6O5S/c1-27(3-2-7(16)15(24)25)4-8-10(22)11(23)14(26-8)21-6-20-9-12(17)18-5-19-13(9)21/h7-15,18-20,22-25,27H,2-6,16-17H2,1H3/t7-,8+,9-,10+,11+,12-,13-,14+/m0/s1","InChI=1S/C15H22N6O5S/c1-27(3-2-7(16)15(24)25)4-8-10(22)11(23)14(26-8)21-6-20-9-12(17)18-5-19-13(9)21/h5-8,10-11,14,22-23H,2-4,16H2,1H3,(H2-,17,18,19,24,25)/p+1/t7-,8+,10+,11+,14+,27-/m0/s1",False,True,False,True,False,False,True,True,False,29,0.9561750238184232,1.0094970997443111,0,0,42,1.0259584558247117,0,280,0.9736320153110546,0,29,42,280,1,1,1.3451834949440578e-05,0,0,,0,0,,22,132.64031378590906,77.72684229829248,1.7064930191924563,1.9646371929697315,3,0,1129,C,C,1.7,1.7,3.4,2.0579132561893836,3.4,0.6052686047615834,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.06550490119807063,,,,1.0622173155976868,0.9884447196050321,0.33150784602375066,1rqp_1_SAM_0
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C10H21N5O4/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(18)6(17)4(1-16)19-10/h4-10,12-14,16-18H,1-3,11H2/t4-,5+,6-,7-,8+,9-,10-/m1/s1","InChI=1S/C10H13N5O4/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(18)6(17)4(1-16)19-10/h2-4,6-7,10,16-18H,1H2,(H2,11,12,13)/t4-,6-,7-,10-/m1/s1",False,True,False,True,True,False,True,True,False,21,0.98905056739736,1.0055941068110716,0,0,31,1.0199518310531992,0,119,1.0044900924809474,0,21,31,119,1,1,1.640694370952378e-05,0,0,,0,0,,13,114.07021891935013,74.41579083332518,1.5328765258282622,2.2656638718044637,3,7,1608,N,C,1.6,1.7,3.3,2.3406466862813797,3.3,0.7092868746307212,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.061238854997653684,,,,61.955493540605424,0.7782122739446059,61.79292336950868,2q6k_1_ADN_1
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C16H29F3N2O3/c17-16(18,19)24-13-6-3-5-12(10-13)20-15(23)21-14-7-2-1-4-11(14)8-9-22/h11-15,20-23H,1-10H2/t11-,12+,13-,14+,15-/m1/s1","InChI=1S/C16H15F3N2O3/c17-16(18,19)24-13-6-3-5-12(10-13)20-15(23)21-14-7-2-1-4-11(14)8-9-22/h1-7,10,22H,8-9H2,(H2,20,21,23)",False,True,False,True,True,False,False,False,False,25,0.9818965140058867,1.0162032660010396,0,0,34,1.009170366964431,0,217,0.9911620886489947,0,25,34,217,2,2,0.00022133126416207238,0,0,,0,0,,15,78.23604654941609,49.50234775513658,1.5804512330690006,1.739175721426676,6,23,2413,O,N,1.55,1.6,3.1500000000000004,1.739175721426676,3.1500000000000004,0.5521192766433892,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.07039226222461042,,,,10.026666110531623,2.18951196260225,6.941209789648073,6yao_1_OJ2_0
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C10H19F2N5O3/c11-7(12)6-4(18)5(19)10(20-6)17-2-16-3-8(13)14-1-15-9(3)17/h3-10,14-16,18-19H,1-2,13H2/t3-,4+,5+,6+,8-,9-,10-/m1/s1","InChI=1S/C10H11F2N5O3/c11-7(12)6-4(18)5(19)10(20-6)17-2-16-3-8(13)14-1-15-9(3)17/h1-2,4-7,10,18-19H,(H2,13,14,15)/t4-,5+,6-,10+/m0/s1",False,True,False,True,True,False,False,True,False,22,0.9828519168046314,1.0078314856819746,0,0,33,1.0083796636653366,0,135,1.0008276810185432,0,22,33,135,1,1,2.88551488609734e-05,0,0,,0,0,,11,109.46149870512728,73.37181212430286,1.49187399814636,2.488819611783867,0,15,5561,F,O,1.5,1.55,3.05,2.488819611783867,3.05,0.8160064300930712,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.04704545454545454,,,,33.748166028415525,0.577190477218844,33.614581683246854,5fiu_1_Y3J_3
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,"InChI=1S/C27H59N9O15P2/c1-10-3-12-13(4-11(10)2)35(24-18(32-12)25(42)34-27(43)33-24)5-14(37)19(39)15(38)6-48-52(44,45)51-53(46,47)49-7-16-20(40)21(41)26(50-16)36-9-31-17-22(28)29-8-30-23(17)36/h10-27,29-34,37-47,52-53H,3-9,28H2,1-2H3/t10-,11+,12+,13+,14+,15-,16-,17+,18+,19+,20-,21-,22+,23-,24+,25+,26-,27-/m1/s1","InChI=1S/C27H33N9O15P2/c1-10-3-12-13(4-11(10)2)35(24-18(32-12)25(42)34-27(43)33-24)5-14(37)19(39)15(38)6-48-52(44,45)51-53(46,47)49-7-16-20(40)21(41)26(50-16)36-9-31-17-22(28)29-8-30-23(17)36/h3-4,8-9,14-16,19-21,26,37-41H,5-7H2,1-2H3,(H,44,45)(H,46,47)(H2,28,29,30)(H,34,42,43)/t14-,15+,16+,19-,20+,21+,26+/m0/s1",False,True,False,True,True,False,False,True,False,58,0.9709367773902398,1.027026690158473,0,0,89,1.0212209697780708,0,1231,0.9999494476728762,0,58,89,1231,4,4,0.0008285596195108935,0,0,,0,0,,33,237.9192489262793,139.9984973685704,1.699441446860072,2.055426033697151,9,52,3921,C,C,1.7,1.7,3.4,2.1381421304487693,3.4,0.6288653324849321,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.05975308641975308,,,,1.4415397840045638,1.0704338952678538,0.7973507445913111,6qkr_1_FAD_0
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C6H16N2O3S/c1-12-3-2-4(5(9)10)8-6(7)11/h4-6,8-11H,2-3,7H2,1H3/t4-,6-/m1/s1","InChI=1S/C6H12N2O3S/c1-12-3-2-4(5(9)10)8-6(7)11/h4H,2-3H2,1H3,(H,9,10)(H3,7,8,11)/t4-/m1/s1",False,True,False,True,True,False,True,True,False,11,0.991563475040991,1.0049209013956457,0,0,13,1.0045578580824888,0,42,1.0192124079053233,0,11,13,42,0,0,,0,0,,0,0,,12,31.794872405540993,12.332775801935306,2.578079170185809,1.395832103084029,8,0,1403,C,C,1.7,1.7,3.4,1.395832103084029,3.4,0.41053885384824385,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.17304699657640835,,,,4.13535638438011,1.4474274313849922,2.4455594676173265,1uf5_1_CDT_0
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C10H30N5O14P3/c11-10-13-7-4(8(18)14-10)12-2-15(7)9-6(17)5(16)3(27-9)1-26-31(22,23)29-32(24,25)28-30(19,20)21/h3-10,12-14,16-25,30-32H,1-2,11H2/t3-,4-,5-,6-,7-,8-,9-,10+/m1/s1","InChI=1S/C10H16N5O14P3/c11-10-13-7-4(8(18)14-10)12-2-15(7)9-6(17)5(16)3(27-9)1-26-31(22,23)29-32(24,25)28-30(19,20)21/h2-3,5-6,9,16-17H,1H2,(H,22,23)(H,24,25)(H2,19,20,21)(H3,11,13,14,18)/t3-,5-,6-,9-/m1/s1",False,True,False,True,True,False,True,True,False,34,0.9879277284518665,1.0075097382416414,0,0,54,1.0088485789892947,0,408,0.9671950293772554,0,34,54,408,1,1,3.205461056166037e-05,0,0,,0,0,,16,133.1004557873152,80.16161977801833,1.6604012762702882,1.907222433278301,13,28,897,O,C,1.55,1.7,3.25,1.907222433278301,3.25,0.5868376717779388,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.08995342648037259,,,,31.617180618059542,2.9857233292037755,30.813731914938867,3jqm_1_GTP_5
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,"InChI=1S/C10H21N5O4/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(18)6(17)4(1-16)19-10/h4-10,12-14,16-18H,1-3,11H2/t4-,5+,6-,7-,8+,9-,10-/m1/s1","InChI=1S/C10H13N5O4/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(18)6(17)4(1-16)19-10/h2-4,6-7,10,16-18H,1H2,(H2,11,12,13)/t4-,6-,7-,10-/m1/s1",False,True,False,True,True,False,True,True,False,21,0.9890284321370316,1.0055764597019636,0,0,31,1.019968860126951,0,119,1.0044817248532376,0,21,31,119,1,1,2.812078047326194e-05,0,0,,0,0,,13,109.9673310070896,74.41579083332518,1.4777418848291484,2.5363531871567075,0,16,2851,O,C,1.55,1.7,3.25,2.5363531871567075,3.25,0.780416365278987,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.026013592688071244,,,,1.0937746891048066,0.7814586797908796,0.5911750942635912,4h2f_1_ADN_0
True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C3H9NO3/c4-2(1-5)3(6)7/h2-3,5-7H,1,4H2/t2-/m0/s1","InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)/t2-/m0/s1",False,True,False,True,True,True,True,True,True,6,0.9948817905001619,1.0039570547337469,0,0,7,1.0001176257675122,0,8,0.9658374246361243,0,6,7,8,0,0,,0,0,,0,0,,7,13.871774673797894,6.42765200316441,2.158140276880057,2.306353491986861,2,5,1437,O,S,1.55,1.8,3.35,2.306353491986861,3.35,0.6884637289513018,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.09977578475336323,,,,2.733108053637314,0.74037895174991,1.3307704378153529,1tke_1_SER_0
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C12H24ClN3O/c13-11-8-10(6-7-14-11)16-12(17)15-9-4-2-1-3-5-9/h9-12,14-17H,1-8H2/t10-,11-,12+/m0/s1","InChI=1S/C12H10ClN3O/c13-11-8-10(6-7-14-11)16-12(17)15-9-4-2-1-3-5-9/h1-8H,(H2,14,15,16,17)",False,True,False,True,True,False,False,False,False,18,0.9882466363832819,1.0140240152624838,0,0,23,1.011342336965322,0,95,1.0017305815775612,0,18,23,95,2,2,2.601967284288076e-05,0,0,,0,0,,10,63.119031334160574,38.71880417543612,1.6301906187021236,2.7066711085759936,0,12,439,C,O,1.7,1.55,3.25,2.7066711085759936,3.25,0.8328218795618442,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.015001209774981853,,,,8.43879956946066,1.1517189693193586,5.6383103739546785,4o95_1_245_0
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C10H22N5O6P/c11-8-5-9(13-2-12-8)15(3-14-5)10-7-6(4(1-16)19-10)20-22(17,18)21-7/h4-10,12-14,16-18,22H,1-3,11H2/t4-,5+,6-,7-,8+,9-,10-/m1/s1","InChI=1S/C10H12N5O6P/c11-8-5-9(13-2-12-8)15(3-14-5)10-7-6(4(1-16)19-10)20-22(17,18)21-7/h2-4,6-7,10,16H,1H2,(H,17,18)(H2,11,12,13)/t4-,6-,7-,10-/m1/s1",False,True,False,True,True,False,True,True,False,25,0.9766818548441377,1.0075169347419721,0,0,39,1.0152491062449052,0,167,1.0004647977848495,0,25,39,167,1,1,1.0975401260160389e-05,0,0,,0,0,,12,103.28826854155493,71.48611876571819,1.4448716803336614,1.782554377852186,1,18,1036,O,O,1.55,1.55,3.1,1.782554377852186,3.1,0.5750175412426406,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.034392598551890585,,,,61.26174233992355,0.7745769058997352,61.02280143575873,6o6y_1_ACK_0
True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C9H21O6P/c10-7(11)1-4-16(5-2-8(12)13)6-3-9(14)15/h7-15H,1-6H2","InChI=1S/C9H15O6P/c10-7(11)1-4-16(5-2-8(12)13)6-3-9(14)15/h1-6H2,(H,10,11)(H,12,13)(H,14,15)",False,True,False,True,True,True,True,True,True,15,0.9749432134474131,1.0037357113822782,0,0,18,1.006327811971684,0,87,1.0174158874726438,0,15,18,87,0,0,,0,0,,0,0,,15,84.95751384501074,26.628148561856605,3.1905152417058322,2.1413558905515906,3,10,442,O,C,1.55,1.7,3.25,2.1413558905515906,3.25,0.6588787355543355,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.02913085004775549,,,,5.827575194495562,1.08770613935244,5.557061584688047,4ydx_1_TCE_0
True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C30H62O4/c1-4-6-8-10-12-14-15-16-18-19-21-23-25-29(31)33-27-28(3)34-30(32)26-24-22-20-17-13-11-9-7-5-2/h28-32H,4-27H2,1-3H3/t28-,29+,30-/m1/s1","InChI=1S/C30H48O4/c1-4-6-8-10-12-14-15-16-18-19-21-23-25-29(31)33-27-28(3)34-30(32)26-24-22-20-17-13-11-9-7-5-2/h6,8,10,12,14-16,18-19,21,28H,4-5,7,9,11,13,17,20,22-27H2,1-3H3/b8-6?,12-10+,15-14+,18-16?,21-19+/t28-/m1/s1",False,True,False,True,True,False,True,True,False,33,0.9306393940243232,1.0276768736738013,0,0,35,1.0943398717091808,0,493,0.9606299148618554,0,33,35,493,0,0,,0,0,,0,0,,48,328.03315417719676,5927616593.70136,5.53398063103073e-08,1.657940514614442,4,33,1090,C,C,1.7,1.7,3.4,1.657940514614442,3.4,0.4876295631218947,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.04536335265269728,,,,9.07118126176649,5.131399441104699,2.9508381327984554,4qa8_1_PJZ_0
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C7H14O5/c8-4-1-3(7(11)12)2-5(9)6(4)10/h3-12H,1-2H2/t3-,4-,5-,6+/m1/s1","InChI=1S/C7H10O5/c8-4-1-3(7(11)12)2-5(9)6(4)10/h1,4-6,8-10H,2H2,(H,11,12)/t4-,5-,6-/m1/s1",False,True,False,True,True,False,True,True,False,12,0.9876057295263458,1.000035761960241,0,0,17,1.0076903925777332,0,37,1.012299326782175,0,12,17,37,0,0,,5,5,0.42684663002334833,0,0,,10,41.38096594315083,21.912622424939613,1.8884533827431595,2.31557442981218,1,2,146,O,O,1.55,1.55,3.1,2.31557442981218,3.1,0.7469594934877999,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.045871559633027525,,,,2.284315385223036,0.6126819629262937,0.10268494324603507,2hk9_1_SKM_0
